entite,page_nom,page_id,ad_id,debut,fin,plateformes,texte,titres,url_apercu
Cochonou (Groupe Aoste),Cochonou et Vous,131192946891059,37297387773243103,2026-07-23,2026-07-26,facebook | instagram,"En direct du Markstein, au cœur des Vosges ! ⛰️🚴

Un décor grandiose, l’ambiance unique du Tour de France… et une dégustation de Croc’Sec Cochonou pour faire découvrir notre petit format plein de caractère. ❤️

Entre paysages, partage et gourmandise, l’étape avait tout bon !",,https://www.facebook.com/ads/archive/render_ad/?id=37297387773243103&access_token=JETON_RETIRE
Cochonou (Groupe Aoste),Cochonou et Vous,131192946891059,4379263238955291,2026-07-23,2026-07-27,facebook | instagram,"En direct du Markstein, au cœur des Vosges ! ⛰️🚴

Un décor grandiose, l’ambiance unique du Tour de France… et une dégustation de Croc’Sec Cochonou pour faire découvrir notre petit format plein de caractère. ❤️

Entre paysages, partage et gourmandise, l’étape avait tout bon !",,https://www.facebook.com/ads/archive/render_ad/?id=4379263238955291&access_token=JETON_RETIRE
Cochonou (Groupe Aoste),Cochonou et Vous,131192946891059,887303713973737,2026-07-21,2026-07-25,facebook | instagram,"Une étape, des supporters… et une dégustation de Croc'Sec. 😋 
Merci Aurillac pour votre accueil et votre bonne humeur !",,https://www.facebook.com/ads/archive/render_ad/?id=887303713973737&access_token=JETON_RETIRE
Cochonou (Groupe Aoste),Cochonou et Vous,131192946891059,1685457136023021,2026-07-21,2026-07-25,facebook | instagram,"Une étape, des supporters… et une dégustation de Croc'Sec. 😋 
Merci Aurillac pour votre accueil et votre bonne humeur !",,https://www.facebook.com/ads/archive/render_ad/?id=1685457136023021&access_token=JETON_RETIRE
Cochonou (Groupe Aoste),Cochonou et Vous,131192946891059,1661073498459062,2026-07-19,2026-07-22,facebook | instagram,"Le bonheur tient entre deux doigts. ❤️
Le Croc'Sec vous accompagne sur les routes du Tour… et après ! 🚴",,https://www.facebook.com/ads/archive/render_ad/?id=1661073498459062&access_token=JETON_RETIRE
Cochonou (Groupe Aoste),Cochonou et Vous,131192946891059,1572533104593300,2026-07-19,2026-07-23,facebook | instagram,"Le bonheur tient entre deux doigts. ❤️
Le Croc'Sec vous accompagne sur les routes du Tour… et après ! 🚴",,https://www.facebook.com/ads/archive/render_ad/?id=1572533104593300&access_token=JETON_RETIRE
Cochonou (Groupe Aoste),Cochonou et Vous,131192946891059,1038164319075984,2026-07-18,2026-07-23,facebook | instagram,"Bienvenue dans les coulisses de la Caravane Cochonou. ❤️
Là où chaque journée commence… bien avant le passage du Tour. 🚴",,https://www.facebook.com/ads/archive/render_ad/?id=1038164319075984&access_token=JETON_RETIRE
Cochonou (Groupe Aoste),Cochonou et Vous,131192946891059,4280239438860663,2026-07-18,2026-07-22,facebook | instagram,"Bienvenue dans les coulisses de la Caravane Cochonou. ❤️
Là où chaque journée commence… bien avant le passage du Tour. 🚴",,https://www.facebook.com/ads/archive/render_ad/?id=4280239438860663&access_token=JETON_RETIRE
Cochonou (Groupe Aoste),Cochonou et Vous,131192946891059,1375492918021736,2026-07-17,2026-07-21,facebook | instagram,"Sur le Tour, la convivialité se savoure aussi. ❤️
Quelques Croc'Sec, des supporters et beaucoup de sourires… C'est tout l'esprit Cochonou.",,https://www.facebook.com/ads/archive/render_ad/?id=1375492918021736&access_token=JETON_RETIRE
Cochonou (Groupe Aoste),Cochonou et Vous,131192946891059,1749904946258060,2026-07-17,2026-07-22,facebook | instagram,"Sur le Tour, la convivialité se savoure aussi. ❤️
Quelques Croc'Sec, des supporters et beaucoup de sourires… C'est tout l'esprit Cochonou.",,https://www.facebook.com/ads/archive/render_ad/?id=1749904946258060&access_token=JETON_RETIRE
Cochonou (Groupe Aoste),Cochonou et Vous,131192946891059,1492727645855998,2026-07-15,2026-07-20,facebook | instagram,"Nouveaux sur la Caravane, mais déjà dans l'esprit Cochonou ! ❤️
On leur a posé quelques questions… Découvrez leurs réponses ! 👀",,https://www.facebook.com/ads/archive/render_ad/?id=1492727645855998&access_token=JETON_RETIRE
Cochonou (Groupe Aoste),Cochonou et Vous,131192946891059,27663032846663929,2026-07-15,2026-07-20,facebook | instagram,"Nouveaux sur la Caravane, mais déjà dans l'esprit Cochonou ! ❤️
On leur a posé quelques questions… Découvrez leurs réponses ! 👀",,https://www.facebook.com/ads/archive/render_ad/?id=27663032846663929&access_token=JETON_RETIRE
Cochonou (Groupe Aoste),Cochonou et Vous,131192946891059,3239128029811024,2026-07-14,2026-07-19,facebook | instagram,"Direction Pau, là où le Tour de France fait battre le cœur de toute une ville… avec quelques Croc'Sec pour partager l’ambiance. 🚴❤️",,https://www.facebook.com/ads/archive/render_ad/?id=3239128029811024&access_token=JETON_RETIRE
Cochonou (Groupe Aoste),Cochonou et Vous,131192946891059,1978083182841915,2026-07-14,2026-07-20,facebook | instagram,"Direction Pau, là où le Tour de France fait battre le cœur de toute une ville… avec quelques Croc'Sec pour partager l’ambiance. 🚴❤️",,https://www.facebook.com/ads/archive/render_ad/?id=1978083182841915&access_token=JETON_RETIRE
Cochonou (Groupe Aoste),Cochonou et Vous,131192946891059,1360246742702582,2026-07-13,2026-07-20,facebook | instagram,"Le compagnon idéal des plus belles étapes. ❤️
Croc'Sec, à savourer tout au long du Tour (et après 👀) !",,https://www.facebook.com/ads/archive/render_ad/?id=1360246742702582&access_token=JETON_RETIRE
Cochonou (Groupe Aoste),Cochonou et Vous,131192946891059,1031321212642834,2026-07-13,2026-07-19,facebook | instagram,"Le compagnon idéal des plus belles étapes. ❤️
Croc’Sec, à savourer tout au long du Tour (et après 👀) !",,https://www.facebook.com/ads/archive/render_ad/?id=1031321212642834&access_token=JETON_RETIRE
Cochonou (Groupe Aoste),Cochonou et Vous,131192946891059,3434116840076082,2026-07-12,2026-07-16,facebook | instagram,"Le plus dur pendant une dégustation Croc'Sec ?
Savoir s'arrêter au premier. 😉",,https://www.facebook.com/ads/archive/render_ad/?id=3434116840076082&access_token=JETON_RETIRE
Cochonou (Groupe Aoste),Cochonou et Vous,131192946891059,1998877997398102,2026-07-12,2026-07-17,facebook | instagram,"Le plus dur pendant une dégustation Croc'Sec ?
Savoir s'arrêter au premier. 😉",,https://www.facebook.com/ads/archive/render_ad/?id=1998877997398102&access_token=JETON_RETIRE
Cochonou (Groupe Aoste),Cochonou et Vous,131192946891059,1366108735644292,2026-07-11,2026-07-15,facebook | instagram,"Le Tour, une 2 CV, un rayon de soleil… et deux paquets de Croc’Sec. ☀️
Le pique-nique peut commencer. 🚴",,https://www.facebook.com/ads/archive/render_ad/?id=1366108735644292&access_token=JETON_RETIRE
Cochonou (Groupe Aoste),Cochonou et Vous,131192946891059,1693034471948650,2026-07-10,2026-07-16,facebook | instagram,"Come on… Cochonou, come on ! 💪

Sans rancune, @haribofr_officiel, sur la Caravane, on aime tout le monde. ❤️",,https://www.facebook.com/ads/archive/render_ad/?id=1693034471948650&access_token=JETON_RETIRE
Cochonou (Groupe Aoste),Cochonou et Vous,131192946891059,984322377976257,2026-07-10,2026-07-14,facebook | instagram,"Come on… Cochonou, come on ! 💪

Sans rancune, @haribofr_officiel, sur la Caravane, on aime tout le monde. ❤️",,https://www.facebook.com/ads/archive/render_ad/?id=984322377976257&access_token=JETON_RETIRE
Cochonou (Groupe Aoste),Cochonou et Vous,131192946891059,1348730839959854,2026-07-09,2026-07-14,facebook | instagram,"Le Tour, une 2 CV, un rayon de soleil… et deux paquets de Croc’Sec. ☀️
Le pique-nique peut commencer. 🚴",,https://www.facebook.com/ads/archive/render_ad/?id=1348730839959854&access_token=JETON_RETIRE
Cochonou (Groupe Aoste),Cochonou et Vous,131192946891059,875771391807746,2026-07-07,2026-07-13,facebook | instagram,"📍 Carcassonne ➡️ Foix

À Carcassonne, on est partis à la rencontre des fromagers du coin.

Une belle occasion de faire une association qui sent bon le terroir : un Croc’ Sec Cochonou accompagné d’un bon fromage local. 🧀",,https://www.facebook.com/ads/archive/render_ad/?id=875771391807746&access_token=JETON_RETIRE
Cochonou (Groupe Aoste),Cochonou et Vous,131192946891059,1578858373919530,2026-07-07,2026-07-14,facebook | instagram,"📍 Étape 4 : Carcassonne ➡️ Foix

À Carcassonne, on est partis à la rencontre des fromagers du coin. Une belle occasion de faire une association qui sent bon le terroir : un Croc’ Sec Cochonou accompagné d’un bon fromage local. 🧀",,https://www.facebook.com/ads/archive/render_ad/?id=1578858373919530&access_token=JETON_RETIRE
Cochonou (Groupe Aoste),Cochonou et Vous,131192946891059,1500428272099500,2026-07-06,2026-07-13,facebook | instagram,"Quand la caravane Cochonou donne de la voix, impossible de ne pas chanter avec elle. 🎶

Un air mythique, une team survoltée et toute l’énergie du Tour comme on l’aime. ❤️

Alors, vous l’avez en tête maintenant ?",,https://www.facebook.com/ads/archive/render_ad/?id=1500428272099500&access_token=JETON_RETIRE
Cochonou (Groupe Aoste),Cochonou et Vous,131192946891059,2461808474338582,2026-07-06,2026-07-14,facebook | instagram,"Quand la caravane Cochonou donne de la voix, impossible de ne pas chanter avec elle. 😀

Un air mythique, une team survoltée et toute l’énergie du Tour comme on l’aime. ❤️

Alors, vous l’avez en tête maintenant ?",,https://www.facebook.com/ads/archive/render_ad/?id=2461808474338582&access_token=JETON_RETIRE
Cochonou (Groupe Aoste),Cochonou et Vous,131192946891059,1786295306114062,2026-06-12,2026-06-29,instagram,,Discuter avec nous | Discuter avec nous,https://www.facebook.com/ads/archive/render_ad/?id=1786295306114062&access_token=JETON_RETIRE
Cochonou (Groupe Aoste),Cochonou et Vous,131192946891059,2225719304928657,2026-06-12,2026-06-30,facebook,"Elle fait son grand retour ! 🚴🎨
La mythique pancarte à colorier du Tour de France est enfin arrivée !

Téléchargez-la et imprimez-la juste ici : https://loom.ly/N6l4eoA",,https://www.facebook.com/ads/archive/render_ad/?id=2225719304928657&access_token=JETON_RETIRE
Cochonou (Groupe Aoste),Cochonou et Vous,131192946891059,4262597927287342,2026-05-21,2026-05-31,instagram,"Le nouveau jambon cru Cochonou est arrivé !✨

Un jambon cru au bon goût authentique, élaboré avec du porc 100% français et sans conservateur. 🇫🇷

À savourer simplement, à l’apéro, en pique-nique ou dans vos recettes du quotidien 😋",fb.com,https://www.facebook.com/ads/archive/render_ad/?id=4262597927287342&access_token=JETON_RETIRE
Cochonou (Groupe Aoste),Cochonou et Vous,131192946891059,1979007486050857,2026-05-21,2026-05-31,facebook,"Le nouveau jambon cru Cochonou est arrivé !✨

Un jambon cru au bon goût authentique, élaboré avec du porc 100% français et sans conservateur. 🇫🇷

À savourer simplement, à l’apéro, en pique-nique ou dans vos recettes du quotidien 😋",,https://www.facebook.com/ads/archive/render_ad/?id=1979007486050857&access_token=JETON_RETIRE
Cochonou (Groupe Aoste),Cochonou et Vous,131192946891059,2180303006050906,2026-04-23,2026-04-30,facebook,"❗Ceci n'est pas du saucisson❗

On vous présente la petite nouveauté qui vient compléter la famille : un jambon cru, 100% porc français et sans conservateur ✨

Toujours le même savoir-faire, toujours autant de gourmandise… juste une nouvelle façon de se faire plaisir.",,https://www.facebook.com/ads/archive/render_ad/?id=2180303006050906&access_token=JETON_RETIRE
Cochonou (Groupe Aoste),Cochonou et Vous,131192946891059,1499029204965711,2026-04-23,2026-04-29,instagram,"❗Ceci n'est pas du saucisson❗

On vous présente la petite nouveauté qui vient compléter la famille : un jambon cru, 100% porc français et sans conservateur ✨

Toujours le même savoir-faire, toujours autant de gourmandise… juste une nouvelle façon de se faire plaisir.",,https://www.facebook.com/ads/archive/render_ad/?id=1499029204965711&access_token=JETON_RETIRE
Cochonou (Groupe Aoste),Cochonou et Vous,131192946891059,2052112815361411,2026-03-05,2026-03-31,instagram,"Moment convivial à la maison ? Sortez le Classique Cochonou. ❤️ 

Un goût authentique, des ingrédients simples, et surtout sans conservateur.
L’essentiel tout simplement. ✨",,https://www.facebook.com/ads/archive/render_ad/?id=2052112815361411&access_token=JETON_RETIRE
Cochonou (Groupe Aoste),Cochonou et Vous,131192946891059,1808136316528961,2026-03-05,2026-03-31,facebook,"Moment convivial à la maison ? Sortez le Classique Cochonou. ❤️ 

Un goût authentique, des ingrédients simples, et surtout sans conservateur.
L’essentiel tout simplement. ✨",,https://www.facebook.com/ads/archive/render_ad/?id=1808136316528961&access_token=JETON_RETIRE
Cochonou (Groupe Aoste),Cochonou et Vous,131192946891059,1752260382396938,2026-03-02,2026-03-28,instagram,"Apéro à la maison ? Le Croc’Sec s’invite à table. ✨

Mini saucissons prêts à partager, au goût simple et authentique.
Nature, Brie ou Noisette : à chacun sa préférence.

L’essentiel, sans détour.",,https://www.facebook.com/ads/archive/render_ad/?id=1752260382396938&access_token=JETON_RETIRE
Cochonou (Groupe Aoste),Cochonou et Vous,131192946891059,2083060275607393,2026-03-02,2026-03-28,facebook,"Apéro à la maison ? Le Croc’Sec s’invite à table. ✨

Mini saucissons prêts à partager, au goût simple et authentique.
Nature, Brie ou Noisette : à chacun sa préférence.

L’essentiel, sans détour.",,https://www.facebook.com/ads/archive/render_ad/?id=2083060275607393&access_token=JETON_RETIRE
Cochonou (Groupe Aoste),Cochonou et Vous,131192946891059,1456365932875502,2026-02-23,2026-03-01,instagram,"Apéro à la maison, planche prête, tout le monde autour de la table…
Les Croc’Sec arrivent 😋

À picorer, à partager (ou pas), et à faire disparaître en un rien de temps.
Qui lance le premier croc ? 🇫🇷🥖",,https://www.facebook.com/ads/archive/render_ad/?id=1456365932875502&access_token=JETON_RETIRE
Cochonou (Groupe Aoste),Cochonou et Vous,131192946891059,1214804670860340,2026-02-23,2026-03-01,facebook,"Apéro à la maison, planche prête, tout le monde autour de la table…
Les Croc’Sec arrivent 😋

À picorer, à partager (ou pas), et à faire disparaître en un rien de temps.
Qui lance le premier croc ? 🇫🇷🥖",,https://www.facebook.com/ads/archive/render_ad/?id=1214804670860340&access_token=JETON_RETIRE
Cochonou (Groupe Aoste),Cochonou et Vous,131192946891059,1164146915138048,2025-11-07,2025-11-17,facebook | instagram | audience_network | threads,"Deux marques, deux saveurs, une même passion : la convivialité.
César Moroni x Cochonou, la collab’ qui fait fondre tous les gourmands pour une raclette parfaite 🔥

🛒 Trouvez la recette sur Jow et ajoutez tout au panier en un clin d’œil : lien 👀",,https://www.facebook.com/ads/archive/render_ad/?id=1164146915138048&access_token=JETON_RETIRE
